BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
3.0,0.0,0.0,6.0,4.0,2.0,0.18,2.0,1.0,0.5,6.0,1.0,0.0,11.0,0.0,24.37,3.75,342.66,0.03,24.0,0.27,19.04,91.38,0.5,1.0,2.0,6.0,0.08,10.0,14.0,8.0,6.0,26.0,35.29,11.0,0
252.0,61.0,80.0,179.0,468.0,133.0,0.13,232.0,119.0,0.89,666.0,22.0,0.16,969.0,0.0,297.26,101.19,3043469.75,10.03,3490.0,0.01,169081.64,30078.17,0.17,118.0,234.0,535.0,0.1,1565.0,1925.0,348.0,45.0,1337.0,21.09,1049.0,1
27.0,8.0,6.0,10.0,52.0,14.0,0.21,26.0,6.0,0.43,57.0,1.0,0.0,62.0,0.0,60.58,10.57,6761.74,0.21,128.0,0.09,375.65,640.0,0.07,13.0,26.0,45.0,0.15,54.0,74.0,23.0,9.0,93.0,20.51,68.0,0
5.0,2.0,0.0,2.0,8.0,3.0,0.13,4.0,3.0,1.0,10.0,1.0,0.0,24.0,0.0,23.71,13.54,4345.13,0.11,70.0,0.07,241.4,320.95,0.33,2.0,4.0,9.0,0.1,32.0,38.0,13.0,11.0,31.0,7.69,24.0,0
5.0,8.0,1.0,59.0,8.0,3.0,0.01,4.0,3.0,1.0,63.0,1.0,0.0,263.0,0.0,246.14,28.65,202038.95,2.35,1081.0,0.03,11224.39,7051.97,0.33,2.0,4.0,62.0,0.01,382.0,699.0,80.0,12.0,382.0,18.58,264.0,0
5.0,1.0,1.0,3.0,8.0,3.0,0.13,4.0,2.0,0.67,11.0,1.0,0.0,23.0,0.0,18.65,22.0,9025.89,0.14,92.0,0.05,501.44,410.27,0.33,2.0,4.0,10.0,0.1,44.0,48.0,11.0,11.0,31.0,14.81,24.0,0
3.0,1.0,1.0,23.0,4.0,2.0,0.1,2.0,2.0,1.0,8.0,1.0,0.0,19.0,0.0,18.93,25.2,12024.41,0.16,107.0,0.04,668.02,477.16,0.5,1.0,2.0,8.0,0.04,42.0,65.0,10.0,12.0,50.0,55.81,20.0,0
5.0,1.0,1.0,9.0,8.0,3.0,0.15,4.0,3.0,1.0,10.0,1.0,0.0,19.0,0.0,32.88,8.33,2283.23,0.09,59.0,0.12,126.85,273.99,0.33,2.0,4.0,9.0,0.08,25.0,34.0,15.0,10.0,38.0,34.48,20.0,0
5.0,2.0,2.0,2.0,8.0,3.0,0.21,4.0,3.0,1.0,10.0,1.0,0.0,12.0,0.0,20.08,10.05,2026.55,0.07,44.0,0.1,112.59,201.74,0.33,2.0,4.0,9.0,0.16,17.0,27.0,11.0,13.0,19.0,25.0,14.0,1
17.0,2.0,2.0,49.0,48.0,9.0,0.29,16.0,1.0,0.11,35.0,1.0,0.0,29.0,0.0,64.95,14.61,13862.44,0.32,185.0,0.07,770.14,948.92,0.11,16.0,24.0,28.0,0.09,56.0,129.0,23.0,12.0,105.0,63.75,31.0,0
5.0,1.0,1.0,0.0,8.0,3.0,0.3,4.0,1.0,0.33,13.0,1.0,0.0,9.0,0.0,12.83,10.29,1357.71,0.04,33.0,0.1,75.43,132.0,0.33,2.0,4.0,12.0,0.23,16.0,17.0,7.0,9.0,13.0,10.0,10.0,0
24.0,2.0,2.0,12.0,30.0,15.0,0.21,14.0,13.0,0.87,53.0,4.0,0.21,71.0,0.0,45.17,39.21,69467.01,0.59,290.0,0.03,3859.28,1771.47,0.27,8.0,15.0,40.0,0.17,122.0,168.0,42.0,27.0,88.0,16.47,73.0,1
5.0,1.0,11.0,0.0,14.0,3.0,0.1,4.0,2.0,0.67,10.0,1.0,0.0,18.0,0.0,22.22,13.0,3755.08,0.1,63.0,0.08,208.62,288.85,0.33,5.0,7.0,9.0,0.09,26.0,37.0,12.0,12.0,35.0,37.93,29.0,0
1.0,3.0,0.0,1.0,0.0,1.0,0.06,0.0,1.0,1.0,4.0,1.0,0.0,18.0,0.0,3.68,12.0,529.4,0.01,19.0,0.08,29.41,44.12,1.0,0.0,0.0,5.0,0.05,16.0,3.0,2.0,3.0,21.0,5.26,18.0,1
29.0,2.0,4.0,22.0,34.0,15.0,0.44,6.0,4.0,0.27,39.0,15.0,1.0,30.0,0.0,46.87,13.23,8204.62,0.21,115.0,0.08,455.81,620.12,1.0,14.0,26.0,26.0,0.24,43.0,72.0,26.0,16.0,62.0,46.43,34.0,0
9.0,0.0,1.0,1.0,12.0,5.0,0.36,4.0,1.0,0.2,15.0,4.0,0.75,13.0,2.0,20.31,10.29,2150.69,0.07,45.0,0.1,119.48,208.97,0.8,4.0,6.0,12.0,0.26,19.0,26.0,12.0,13.0,19.0,13.33,14.0,0
9.0,0.0,1.0,7.0,16.0,5.0,0.24,8.0,1.0,0.2,17.0,1.0,0.0,20.0,0.0,9.35,28.17,7418.3,0.09,62.0,0.04,412.13,263.37,0.2,4.0,8.0,14.0,0.15,26.0,36.0,6.0,13.0,33.0,28.57,21.0,0
5.0,1.0,1.0,0.0,8.0,3.0,0.25,4.0,1.0,0.33,13.0,1.0,0.0,11.0,0.0,15.79,18.33,5308.77,0.1,67.0,0.05,294.93,289.57,0.33,2.0,4.0,12.0,0.2,30.0,37.0,9.0,11.0,15.0,8.33,12.0,0
21.0,2.0,0.0,1.0,32.0,12.0,0.17,16.0,3.0,0.25,47.0,1.0,0.0,69.0,0.0,22.58,67.1,101672.68,0.51,281.0,0.01,5648.48,1515.24,0.08,8.0,16.0,37.0,0.14,122.0,159.0,20.0,22.0,83.0,1.43,69.0,1
5.0,5.0,0.0,7.0,8.0,3.0,0.08,4.0,3.0,1.0,26.0,1.0,0.0,38.0,0.0,65.82,21.46,30308.48,0.47,249.0,0.05,1683.8,1412.43,0.33,2.0,4.0,25.0,0.06,103.0,146.0,36.0,15.0,54.0,15.56,38.0,0
15.0,9.0,2.0,14.0,26.0,8.0,0.1,12.0,5.0,0.63,52.0,3.0,0.29,82.0,0.0,87.79,39.59,137611.34,1.16,569.0,0.03,7645.07,3475.75,0.38,7.0,13.0,46.0,0.07,194.0,375.0,49.0,20.0,121.0,16.32,84.0,0
61.0,6.0,22.0,39.0,96.0,31.0,0.25,34.0,16.0,0.52,98.0,21.0,0.67,102.0,0.0,60.13,59.54,213151.41,1.19,573.0,0.02,11841.75,3580.06,0.68,31.0,56.0,69.0,0.18,258.0,315.0,52.0,24.0,175.0,37.42,124.0,0
9.0,0.0,2.0,15.0,16.0,5.0,0.14,8.0,1.0,0.2,17.0,3.0,0.5,33.0,0.0,17.01,26.71,12142.23,0.15,109.0,0.04,674.57,454.52,0.6,4.0,8.0,14.0,0.09,34.0,75.0,7.0,11.0,57.0,34.0,35.0,0
27.0,5.0,4.0,4.0,44.0,14.0,0.2,18.0,6.0,0.43,52.0,9.0,0.62,66.0,0.0,62.92,15.0,14157.88,0.31,169.0,0.07,786.55,943.86,0.64,13.0,22.0,40.0,0.18,60.0,109.0,32.0,16.0,79.0,10.81,70.0,0
1.0,1.0,0.0,8.0,0.0,1.0,0.1,0.0,1.0,1.0,3.0,1.0,0.0,10.0,0.0,11.21,18.0,3632.22,0.07,53.0,0.06,201.79,201.79,1.0,0.0,0.0,4.0,0.04,20.0,33.0,5.0,9.0,23.0,44.44,10.0,0
323.0,6.0,1.0,4.0,644.0,162.0,0.2,322.0,3.0,0.02,806.0,1.0,0.0,823.0,0.0,545.95,59.58,1938231.09,10.84,4170.0,0.02,107679.51,32529.75,0.01,161.0,322.0,646.0,0.19,1925.0,2245.0,210.0,13.0,834.0,0.6,824.0,0
5.0,3.0,0.0,31.0,8.0,3.0,0.02,4.0,1.0,0.33,34.0,1.0,0.0,155.0,0.0,46.1,64.68,192811.5,0.99,591.0,0.02,10711.75,2981.24,0.33,2.0,4.0,33.0,0.01,199.0,392.0,20.0,13.0,214.0,16.67,155.0,1
3.0,3.0,1.0,1.0,4.0,2.0,0.17,2.0,2.0,1.0,9.0,1.0,0.0,11.0,0.0,18.1,8.86,1422.38,0.05,35.0,0.11,79.02,160.47,0.5,1.0,2.0,9.0,0.09,15.0,20.0,11.0,13.0,22.0,15.38,12.0,0
6.0,3.0,1.0,0.0,0.0,5.0,0.23,0.0,5.0,1.0,12.0,1.0,0.0,21.0,0.0,34.9,9.88,3408.59,0.11,71.0,0.1,189.37,344.92,0.2,0.0,0.0,9.0,0.18,28.0,43.0,17.0,12.0,28.0,4.55,22.0,0
7.0,2.0,3.0,13.0,10.0,4.0,0.18,4.0,2.0,0.5,13.0,3.0,0.67,19.0,0.0,20.81,13.0,3516.67,0.09,59.0,0.08,195.37,270.51,0.75,3.0,5.0,11.0,0.1,26.0,33.0,12.0,12.0,41.0,45.71,22.0,1
33.0,7.0,8.0,16.0,50.0,17.0,0.28,18.0,14.0,0.82,58.0,11.0,0.63,53.0,0.0,45.65,31.09,44130.73,0.47,249.0,0.03,2451.71,1419.41,0.65,16.0,25.0,43.0,0.2,108.0,141.0,33.0,19.0,84.0,31.17,61.0,1
3.0,2.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,6.0,1.0,0.0,6.0,0.0,10.3,4.0,164.84,0.01,13.0,0.25,9.16,41.21,0.5,1.0,2.0,6.0,0.22,4.0,9.0,3.0,6.0,9.0,0.0,6.0,0
5.0,0.0,7.0,2.0,8.0,3.0,0.19,4.0,1.0,0.33,11.0,1.0,0.0,9.0,0.0,34.9,19.2,12864.0,0.22,134.0,0.05,714.67,670.0,0.33,2.0,4.0,10.0,0.13,64.0,70.0,20.0,12.0,23.0,50.0,16.0,0
5.0,3.0,2.0,0.0,8.0,3.0,0.23,4.0,2.0,0.67,11.0,1.0,0.0,11.0,0.0,20.53,6.5,867.34,0.04,32.0,0.15,48.19,133.44,0.33,2.0,4.0,10.0,0.18,13.0,19.0,9.0,9.0,17.0,15.38,13.0,0
3.0,1.0,6.0,0.0,4.0,1.0,0.09,2.0,1.0,1.0,7.0,1.0,0.0,5.0,0.0,27.37,6.0,985.4,0.05,38.0,0.17,54.74,164.23,1.0,1.0,2.0,7.0,0.06,18.0,20.0,12.0,8.0,16.0,54.55,11.0,1
1.0,2.0,0.0,0.0,0.0,1.0,0.04,0.0,1.0,1.0,16.0,1.0,0.0,25.0,0.0,37.87,17.5,11598.34,0.22,141.0,0.06,644.35,662.76,1.0,0.0,0.0,17.0,0.04,56.0,85.0,16.0,10.0,27.0,0.0,25.0,1
13.0,0.0,12.0,9.0,24.0,7.0,0.15,12.0,1.0,0.14,27.0,1.0,0.0,36.0,1.0,27.19,26.0,18382.41,0.24,128.0,0.04,1021.25,707.02,0.14,6.0,12.0,22.0,0.1,52.0,76.0,23.0,23.0,71.0,36.84,48.0,1
1.0,3.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,10.0,3.0,90.0,0.01,10.0,0.33,5.0,30.0,1.0,0.0,0.0,5.0,0.25,2.0,8.0,2.0,6.0,4.0,0.0,2.0,0
5.0,2.0,0.0,7.0,8.0,3.0,0.2,4.0,3.0,1.0,10.0,1.0,0.0,15.0,0.0,29.82,6.67,1325.39,0.07,46.0,0.15,73.63,198.81,0.33,2.0,4.0,9.0,0.1,20.0,26.0,12.0,8.0,29.0,31.82,15.0,0
35.0,3.0,3.0,25.0,54.0,18.0,0.17,20.0,8.0,0.44,63.0,7.0,0.35,105.0,0.0,37.7,57.0,122502.67,0.72,419.0,0.02,6805.7,2149.17,0.39,17.0,27.0,47.0,0.12,152.0,267.0,20.0,15.0,156.0,21.05,108.0,0
5.0,4.0,1.0,0.0,8.0,3.0,0.15,4.0,3.0,1.0,12.0,1.0,0.0,19.0,0.0,20.61,19.09,7513.23,0.13,87.0,0.05,417.4,393.55,0.33,2.0,4.0,11.0,0.13,35.0,52.0,11.0,12.0,23.0,5.0,20.0,0
41.0,6.0,27.0,245.0,60.0,21.0,0.04,20.0,10.0,0.48,163.0,16.0,0.75,525.0,0.0,70.58,161.26,1835405.27,3.79,1987.0,0.01,101966.96,11381.38,0.76,20.0,30.0,144.0,0.02,683.0,1304.0,36.0,17.0,916.0,34.13,552.0,0
3.0,0.0,0.0,0.0,4.0,2.0,0.25,2.0,1.0,0.5,7.0,1.0,0.0,8.0,0.0,16.21,7.31,866.8,0.04,29.0,0.14,48.16,118.54,0.5,1.0,2.0,7.0,0.2,13.0,16.0,8.0,9.0,10.0,0.0,8.0,0
61.0,20.0,0.0,162.0,90.0,31.0,0.03,30.0,16.0,0.52,282.0,17.0,0.53,1079.0,0.0,649.55,43.39,1222822.28,9.39,3551.0,0.02,67934.57,28183.0,0.55,30.0,45.0,253.0,0.02,1242.0,2309.0,229.0,16.0,1430.0,13.05,1079.0,0
43.0,4.0,4.0,12.0,70.0,22.0,0.29,28.0,15.0,0.68,72.0,5.0,0.19,72.0,0.0,72.43,28.18,57499.72,0.68,358.0,0.04,3194.43,2040.76,0.23,21.0,35.0,52.0,0.21,139.0,219.0,37.0,15.0,105.0,18.18,76.0,0
49.0,10.0,15.0,20.0,72.0,25.0,0.22,24.0,12.0,0.48,86.0,21.0,0.83,97.0,0.0,69.75,43.78,133683.98,1.02,483.0,0.02,7426.89,3053.49,0.84,24.0,36.0,63.0,0.18,217.0,266.0,57.0,23.0,141.0,26.52,112.0,1
5.0,11.0,3.0,11.0,8.0,3.0,0.11,4.0,3.0,1.0,25.0,1.0,0.0,24.0,0.0,50.46,13.25,8859.58,0.22,124.0,0.08,492.2,668.65,0.33,2.0,4.0,24.0,0.05,53.0,71.0,28.0,14.0,57.0,36.84,27.0,0
11.0,4.0,0.0,4.0,22.0,6.0,0.24,10.0,5.0,0.83,24.0,1.0,0.0,25.0,0.0,35.31,13.0,5967.52,0.15,91.0,0.08,331.53,459.04,0.17,6.0,11.0,20.0,0.17,40.0,51.0,20.0,13.0,36.0,13.79,25.0,0
51.0,7.0,22.0,27.0,86.0,27.0,0.22,36.0,14.0,0.52,105.0,11.0,0.38,100.0,0.0,55.58,67.06,249946.2,1.24,554.0,0.01,13885.9,3727.27,0.41,25.0,43.0,80.0,0.16,240.0,314.0,68.0,38.0,171.0,32.89,122.0,1
9.0,8.0,2.0,10.0,16.0,5.0,0.09,8.0,5.0,1.0,35.0,1.0,0.0,56.0,0.0,52.3,34.8,63339.46,0.61,342.0,0.03,3518.86,1820.1,0.2,4.0,8.0,32.0,0.06,116.0,226.0,25.0,15.0,82.0,17.65,58.0,0
5.0,1.0,0.0,2.0,8.0,3.0,0.16,4.0,3.0,1.0,9.0,1.0,0.0,19.0,0.0,22.56,12.83,3715.35,0.1,64.0,0.08,206.41,289.51,0.33,2.0,4.0,8.0,0.12,28.0,36.0,12.0,11.0,26.0,9.52,19.0,0
11.0,0.0,0.0,7.0,14.0,6.0,0.16,4.0,1.0,0.17,15.0,1.0,0.0,38.0,0.0,39.95,30.0,35958.36,0.4,255.0,0.03,1997.69,1198.61,0.17,5.0,7.0,11.0,0.12,96.0,159.0,16.0,10.0,51.0,15.56,38.0,0
3.0,2.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,6.0,1.0,0.0,8.0,0.0,19.46,7.5,1094.61,0.05,35.0,0.13,60.81,145.95,0.5,1.0,2.0,6.0,0.18,15.0,20.0,9.0,9.0,11.0,0.0,8.0,1
35.0,4.0,26.0,8.0,68.0,18.0,0.19,34.0,6.0,0.33,77.0,18.0,1.0,70.0,0.0,27.44,53.24,77776.02,0.49,263.0,0.02,4320.89,1460.86,1.0,17.0,34.0,61.0,0.17,121.0,142.0,25.0,22.0,109.0,32.68,96.0,1
1.0,1.0,2.0,10.0,0.0,1.0,0.02,0.0,1.0,1.0,20.0,1.0,0.0,45.0,0.0,170.92,10.64,19336.91,0.61,303.0,0.09,1074.27,1818.0,1.0,0.0,0.0,21.0,0.01,130.0,173.0,55.0,9.0,71.0,21.05,47.0,1
5.0,3.0,0.0,0.0,8.0,3.0,0.13,4.0,3.0,1.0,11.0,1.0,0.0,24.0,0.0,27.38,11.08,3358.98,0.1,68.0,0.09,186.61,303.24,0.33,2.0,4.0,10.0,0.1,32.0,36.0,13.0,9.0,29.0,0.0,24.0,1
1.0,2.0,2.0,25.0,0.0,1.0,0.04,0.0,1.0,1.0,3.0,1.0,0.0,22.0,0.0,64.59,9.82,6226.07,0.21,128.0,0.1,345.89,634.14,1.0,0.0,0.0,4.0,0.02,48.0,80.0,22.0,9.0,66.0,55.1,24.0,0
5.0,1.0,2.0,5.0,8.0,3.0,0.18,4.0,2.0,0.67,10.0,1.0,0.0,15.0,0.0,28.11,7.62,1630.09,0.07,48.0,0.13,90.56,214.05,0.33,2.0,4.0,9.0,0.12,22.0,26.0,13.0,9.0,25.0,31.82,17.0,1
1.0,2.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,10.44,3.5,127.89,0.01,11.0,0.29,7.11,36.54,1.0,0.0,0.0,4.0,0.2,3.0,8.0,3.0,7.0,5.0,0.0,3.0,0
21.0,2.0,3.0,5.0,28.0,11.0,0.32,8.0,3.0,0.27,34.0,10.0,0.9,31.0,4.0,19.87,31.5,19711.37,0.21,123.0,0.03,1095.08,625.76,0.91,10.0,14.0,25.0,0.24,56.0,67.0,16.0,18.0,45.0,20.51,34.0,0
5.0,6.0,3.0,0.0,8.0,3.0,0.13,4.0,3.0,1.0,14.0,1.0,0.0,20.0,0.0,21.68,12.5,3388.06,0.09,65.0,0.08,188.23,271.05,0.33,2.0,4.0,13.0,0.12,25.0,40.0,9.0,9.0,25.0,13.04,23.0,0
7.0,2.0,2.0,3.0,10.0,4.0,0.25,4.0,2.0,0.5,13.0,1.0,0.0,14.0,0.0,20.82,13.38,3729.37,0.09,60.0,0.07,207.19,278.63,0.25,3.0,5.0,11.0,0.17,29.0,31.0,13.0,12.0,23.0,26.32,16.0,0
1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,20.97,3.0,188.72,0.02,17.0,0.33,10.48,62.91,1.0,0.0,0.0,3.0,0.14,7.0,10.0,7.0,6.0,7.0,0.0,2.0,0
3.0,2.0,1.0,0.0,4.0,2.0,0.14,2.0,2.0,1.0,6.0,1.0,0.0,13.0,0.0,21.1,7.65,1234.87,0.05,38.0,0.13,68.6,161.42,0.5,1.0,2.0,6.0,0.11,17.0,21.0,10.0,9.0,19.0,7.14,14.0,1
1.0,1.0,0.0,13.0,0.0,1.0,0.1,0.0,1.0,1.0,3.0,1.0,0.0,10.0,0.0,22.71,11.2,2848.89,0.08,61.0,0.09,158.27,254.37,1.0,0.0,0.0,4.0,0.03,28.0,33.0,10.0,8.0,32.0,56.52,10.0,0
3.0,1.0,0.0,6.0,4.0,2.0,0.18,2.0,2.0,1.0,6.0,1.0,0.0,11.0,0.0,23.83,5.6,747.25,0.04,32.0,0.18,41.51,133.44,0.5,1.0,2.0,6.0,0.09,14.0,18.0,10.0,8.0,23.0,35.29,11.0,0
7.0,20.0,1.0,14.0,10.0,4.0,0.11,4.0,4.0,1.0,36.0,4.0,1.0,34.0,0.0,39.81,22.65,20420.03,0.3,182.0,0.04,1134.45,901.66,1.0,3.0,5.0,34.0,0.06,55.0,127.0,17.0,14.0,64.0,30.61,35.0,0
3.0,2.0,2.0,2.0,4.0,2.0,0.22,2.0,2.0,1.0,6.0,1.0,0.0,7.0,0.0,14.2,3.12,138.68,0.01,14.0,0.32,7.7,44.38,0.5,1.0,2.0,6.0,0.15,5.0,9.0,4.0,5.0,13.0,36.36,9.0,0
17.0,5.0,5.0,9.0,32.0,9.0,0.19,16.0,9.0,1.0,37.0,1.0,0.0,43.0,0.0,56.82,14.87,12564.22,0.28,161.0,0.07,698.01,844.92,0.11,8.0,16.0,30.0,0.15,73.0,88.0,27.0,11.0,60.0,24.56,48.0,0
35.0,6.0,2.0,14.0,62.0,18.0,0.27,26.0,13.0,0.72,63.0,1.0,0.0,65.0,0.0,65.2,24.5,39133.83,0.53,286.0,0.04,2174.1,1597.3,0.06,18.0,31.0,47.0,0.19,119.0,167.0,34.0,14.0,94.0,19.75,67.0,0
3.0,3.0,0.0,4.0,4.0,2.0,0.11,2.0,2.0,1.0,7.0,1.0,0.0,18.0,0.0,26.72,9.82,2575.96,0.09,58.0,0.1,143.11,262.37,0.5,1.0,2.0,7.0,0.08,18.0,40.0,11.0,12.0,25.0,18.18,18.0,0
41.0,0.0,2.0,52.0,54.0,22.0,0.26,18.0,1.0,0.05,66.0,12.0,0.52,84.0,0.0,40.07,41.81,70041.8,0.56,286.0,0.02,3891.21,1675.38,0.55,18.0,29.0,46.0,0.14,96.0,190.0,31.0,27.0,152.0,39.13,86.0,1
15.0,5.0,0.0,14.0,16.0,8.0,0.35,2.0,1.0,0.13,22.0,8.0,1.0,23.0,0.0,33.39,12.32,5064.23,0.14,83.0,0.08,281.35,411.2,1.0,7.0,13.0,16.0,0.16,39.0,44.0,19.0,12.0,50.0,37.84,23.0,1
53.0,18.0,9.0,14.0,92.0,27.0,0.2,40.0,27.0,1.0,123.0,11.0,0.38,127.0,3.0,121.76,24.32,72041.28,0.99,454.0,0.04,4002.29,2961.7,0.41,26.0,54.0,98.0,0.16,200.0,254.0,74.0,18.0,166.0,15.33,136.0,0
9.0,5.0,2.0,5.0,16.0,5.0,0.2,8.0,5.0,1.0,18.0,1.0,0.0,23.0,0.0,14.48,19.43,5465.18,0.09,72.0,0.05,303.62,281.3,0.2,4.0,8.0,15.0,0.13,34.0,38.0,7.0,8.0,39.0,23.33,25.0,1
97.0,3.0,0.0,4.0,192.0,49.0,0.17,96.0,1.0,0.02,242.0,1.0,0.0,291.0,0.0,303.55,25.59,198748.74,2.59,1141.0,0.04,11041.6,7767.19,0.02,48.0,96.0,195.0,0.16,522.0,619.0,102.0,10.0,303.0,1.36,291.0,0
3.0,0.0,2.0,1.0,4.0,2.0,0.29,2.0,1.0,0.5,5.0,1.0,0.0,5.0,0.0,10.33,4.5,209.28,0.02,14.0,0.22,11.63,46.51,0.5,1.0,2.0,5.0,0.15,6.0,8.0,4.0,6.0,13.0,37.5,7.0,0
11.0,5.0,5.0,5.0,20.0,6.0,0.21,10.0,5.0,0.83,26.0,1.0,0.0,23.0,0.0,20.21,13.0,3415.2,0.09,69.0,0.08,189.73,262.71,0.17,5.0,10.0,22.0,0.14,26.0,43.0,7.0,7.0,42.0,30.3,28.0,1
3.0,2.0,1.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,6.0,1.0,0.0,5.0,0.0,10.3,4.0,164.84,0.01,13.0,0.25,9.16,41.21,0.5,1.0,2.0,6.0,0.22,4.0,9.0,3.0,6.0,9.0,16.67,6.0,0
5.0,6.0,1.0,15.0,8.0,3.0,0.16,4.0,3.0,1.0,15.0,1.0,0.0,18.0,0.0,56.53,9.0,4578.72,0.17,100.0,0.11,254.37,508.75,0.33,2.0,4.0,14.0,0.07,50.0,50.0,25.0,9.0,46.0,47.06,19.0,1
49.0,5.0,1.0,4.0,94.0,25.0,0.16,46.0,21.0,0.84,107.0,1.0,0.0,159.0,0.0,71.56,61.82,273481.56,1.47,717.0,0.02,15193.42,4423.84,0.04,24.0,47.0,84.0,0.13,281.0,436.0,50.0,22.0,189.0,3.05,160.0,1
1.0,3.0,0.0,1.0,0.0,1.0,0.03,0.0,1.0,1.0,4.0,1.0,0.0,40.0,0.0,150.16,6.38,6107.83,0.32,168.0,0.16,339.32,957.67,1.0,0.0,0.0,5.0,0.02,82.0,86.0,45.0,7.0,45.0,2.44,40.0,1
3.0,2.0,3.0,5.0,4.0,2.0,0.17,2.0,2.0,1.0,7.0,1.0,0.0,9.0,0.0,13.33,7.5,750.0,0.03,25.0,0.13,41.67,100.0,0.5,1.0,2.0,7.0,0.09,9.0,16.0,6.0,10.0,22.0,47.06,12.0,1
41.0,17.0,19.0,399.0,80.0,21.0,0.01,40.0,21.0,1.0,449.0,1.0,0.0,1655.0,0.0,1448.0,52.12,3934078.79,25.16,8859.0,0.02,218559.92,75475.46,0.05,20.0,40.0,430.0,0.01,3084.0,5775.0,355.0,12.0,2464.0,20.16,1674.0,0
15.0,5.0,18.0,3.0,28.0,8.0,0.16,14.0,6.0,0.75,34.0,1.0,0.0,33.0,0.0,79.72,9.93,7861.76,0.26,141.0,0.1,436.76,791.67,0.13,7.0,14.0,28.0,0.13,55.0,86.0,36.0,13.0,64.0,38.89,51.0,1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
21.0,3.0,0.0,4.0,30.0,11.0,0.16,10.0,4.0,0.36,34.0,7.0,0.6,68.0,0.0,63.53,24.74,38895.58,0.52,264.0,0.04,2160.87,1571.91,0.64,10.0,15.0,25.0,0.13,112.0,152.0,43.0,19.0,86.0,5.56,68.0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,27.47,1.5,61.81,0.01,13.0,0.67,3.43,41.21,1.0,0.0,0.0,2.0,0.11,6.0,7.0,6.0,3.0,9.0,20.0,4.0,0
3.0,3.0,4.0,1.0,4.0,1.0,0.07,2.0,1.0,1.0,12.0,1.0,0.0,11.0,0.0,26.59,8.85,2080.84,0.08,52.0,0.11,115.6,235.23,1.0,1.0,2.0,12.0,0.04,23.0,29.0,13.0,10.0,25.0,31.25,15.0,1
1.0,3.0,0.0,1.0,0.0,1.0,0.08,0.0,1.0,1.0,4.0,1.0,0.0,12.0,0.0,7.5,9.75,712.55,0.02,22.0,0.1,39.59,73.08,1.0,0.0,0.0,5.0,0.07,13.0,9.0,4.0,6.0,15.0,7.69,12.0,1
1.0,3.0,0.0,3.0,4.0,1.0,0.02,2.0,1.0,1.0,24.0,1.0,0.0,42.0,0.0,123.29,14.16,24718.06,0.58,298.0,0.07,1373.23,1745.68,1.0,1.0,2.0,25.0,0.02,121.0,177.0,47.0,11.0,53.0,6.67,42.0,1
5.0,1.0,16.0,0.0,14.0,3.0,0.12,4.0,2.0,0.67,10.0,1.0,0.0,9.0,0.0,22.7,11.0,2747.01,0.08,56.0,0.09,152.61,249.73,0.33,5.0,7.0,9.0,0.09,22.0,34.0,11.0,11.0,33.0,64.0,25.0,0
7.0,7.0,2.0,32.0,10.0,4.0,0.1,4.0,2.0,0.5,20.0,3.0,0.67,37.0,0.0,84.16,10.54,9350.77,0.3,158.0,0.09,519.49,887.12,0.75,3.0,5.0,18.0,0.05,65.0,93.0,37.0,12.0,84.0,47.89,39.0,0
